"Index Name","Date","Open","High","Low","Close"
"NIFTY 500","19 Feb 2021","12540.85","12592.50","12360.70","12438.80"
"NIFTY 500","18 Feb 2021","12633.30","12655.40","12535.65","12565.70"
"NIFTY 500","17 Feb 2021","12631.10","12669.85","12561.55","12597.45"
"NIFTY 500","16 Feb 2021","12679.65","12724.55","12580.95","12647.20"
"NIFTY 500","15 Feb 2021","12592.00","12648.70","12576.70","12632.05"
"NIFTY 500","12 Feb 2021","12531.35","12571.00","12443.05","12508.55"
"NIFTY 500","11 Feb 2021","12433.50","12522.45","12426.15","12514.10"
"NIFTY 500","10 Feb 2021","12452.95","12490.45","12347.10","12452.45"
"NIFTY 500","09 Feb 2021","12487.60","12545.45","12396.20","12434.20"
"NIFTY 500","08 Feb 2021","12389.50","12469.30","12376.65","12441.30"
"NIFTY 500","05 Feb 2021","12345.25","12386.25","12247.45","12279.85"
"NIFTY 500","04 Feb 2021","12184.65","12297.55","12140.85","12285.85"
"NIFTY 500","03 Feb 2021","12139.70","12234.70","12005.40","12174.05"
"NIFTY 500","02 Feb 2021","11921.70","12102.60","11916.65","12053.25"
"NIFTY 500","01 Feb 2021","11396.90","11806.45","11304.00","11770.15"
"NIFTY 500","29 Jan 2021","11549.85","11568.90","11273.55","11302.40"
"NIFTY 500","28 Jan 2021","11419.30","11503.20","11365.85","11442.55"
"NIFTY 500","27 Jan 2021","11744.30","11744.30","11511.55","11546.35"
"NIFTY 500","25 Jan 2021","11951.10","11968.40","11719.55","11743.70"
"NIFTY 500","22 Jan 2021","12020.30","12053.10","11842.40","11854.50"
"NIFTY 500","21 Jan 2021","12154.70","12167.95","11959.60","12015.95"
"NIFTY 500","20 Jan 2021","12002.10","12092.05","11987.60","12078.35"
"NIFTY 500","19 Jan 2021","11851.15","11993.30","11849.15","11981.85"
"NIFTY 500","18 Jan 2021","11943.65","11948.20","11733.35","11776.20"
"NIFTY 500","15 Jan 2021","12078.60","12100.85","11864.05","11931.20"
"NIFTY 500","14 Jan 2021","12043.40","12081.55","11976.15","12069.50"
"NIFTY 500","13 Jan 2021","12123.00","12133.40","11925.00","12041.10"
"NIFTY 500","12 Jan 2021","12000.80","12083.70","11969.75","12058.35"
"NIFTY 500","11 Jan 2021","12024.65","12024.65","11921.75","12006.50"
"NIFTY 500","08 Jan 2021","11865.50","11940.45","11841.85","11925.60"
"NIFTY 500","07 Jan 2021","11833.60","11834.40","11753.80","11766.10"
"NIFTY 500","06 Jan 2021","11806.75","11817.10","11640.15","11737.90"
"NIFTY 500","05 Jan 2021","11647.60","11780.80","11613.50","11767.00"
"NIFTY 500","04 Jan 2021","11651.50","11703.25","11542.15","11691.80"
"NIFTY 500","01 Jan 2021","11535.85","11594.85","11532.60","11574.85"
"NIFTY 500","31 Dec 2020","11508.55","11548.35","11483.55","11518.30"
"NIFTY 500","30 Dec 2020","11507.05","11521.20","11414.10","11509.65"
"NIFTY 500","29 Dec 2020","11475.25","11506.20","11405.80","11467.00"
"NIFTY 500","28 Dec 2020","11387.45","11443.45","11386.10","11434.70"
"NIFTY 500","24 Dec 2020","11292.05","11342.45","11245.75","11325.25"
"NIFTY 500","23 Dec 2020","11092.40","11239.60","11062.20","11225.55"
"NIFTY 500","22 Dec 2020","10979.85","11097.30","10791.85","11075.75"
"NIFTY 500","21 Dec 2020","11338.40","11365.55","10787.50","10964.25"
"NIFTY 500","18 Dec 2020","11368.70","11376.70","11263.15","11355.00"
"NIFTY 500","17 Dec 2020","11347.10","11385.60","11322.75","11346.35"
"NIFTY 500","16 Dec 2020","11299.20","11328.40","11265.80","11320.10"
"NIFTY 500","15 Dec 2020","11212.35","11234.45","11128.40","11223.90"
"NIFTY 500","14 Dec 2020","11223.30","11240.40","11157.65","11215.25"
"NIFTY 500","11 Dec 2020","11172.65","11221.95","11082.00","11171.40"
"NIFTY 500","10 Dec 2020","11156.90","11156.90","11060.20","11141.35"
"NIFTY 500","09 Dec 2020","11147.55","11201.75","11143.45","11181.20"
"NIFTY 500","08 Dec 2020","11112.60","11136.80","11008.40","11088.65"
"NIFTY 500","07 Dec 2020","10994.15","11078.35","10982.75","11070.25"
"NIFTY 500","04 Dec 2020","10934.65","10990.20","10888.95","10978.85"
"NIFTY 500","03 Dec 2020","10936.75","10936.75","10871.80","10893.60"
"NIFTY 500","02 Dec 2020","10856.25","10866.15","10755.90","10858.15"
"NIFTY 500","01 Dec 2020","10803.25","10850.15","10734.30","10835.15"
"NIFTY 500","27 Nov 2020","10703.25","10751.00","10670.20","10719.05"
"NIFTY 500","26 Nov 2020","10611.05","10694.75","10531.90","10674.05"
"NIFTY 500","25 Nov 2020","10794.40","10804.10","10556.20","10574.95"
"NIFTY 500","24 Nov 2020","10698.30","10749.35","10686.50","10733.60"
"NIFTY 500","23 Nov 2020","10642.85","10661.25","10567.45","10635.95"
"NIFTY 500","20 Nov 2020","10514.85","10583.75","10456.95","10560.55"
"NIFTY 500","19 Nov 2020","10522.90","10633.15","10453.60","10477.50"
"NIFTY 500","18 Nov 2020","10516.75","10594.95","10491.50","10588.35"
"NIFTY 500","17 Nov 2020","10543.25","10543.85","10459.60","10524.00"
"NIFTY 500","14 Nov 2020","10470.90","10476.55","10415.95","10440.35"
"NIFTY 500","13 Nov 2020","10324.10","10394.15","10293.25","10387.20"
"NIFTY 500","12 Nov 2020","10334.75","10367.85","10294.55","10342.70"
"NIFTY 500","11 Nov 2020","10308.50","10378.05","10233.35","10356.50"
"NIFTY 500","10 Nov 2020","10252.80","10277.00","10181.65","10269.00"
"NIFTY 500","09 Nov 2020","10137.30","10183.50","10100.45","10176.35"
"NIFTY 500","06 Nov 2020","9965.05","10044.90","9951.20","10033.50"
"NIFTY 500","05 Nov 2020","9874.35","9941.50","9857.25","9935.35"
"NIFTY 500","04 Nov 2020","9684.10","9778.10","9654.60","9764.60"
"NIFTY 500","03 Nov 2020","9648.65","9715.45","9643.00","9696.30"
"NIFTY 500","02 Nov 2020","9622.70","9634.15","9524.20","9595.95"
"NIFTY 500","30 Oct 2020","9605.10","9665.00","9500.70","9581.65"
"NIFTY 500","29 Oct 2020","9557.15","9637.85","9530.25","9593.40"
"NIFTY 500","28 Oct 2020","9773.85","9782.95","9602.75","9632.35"
"NIFTY 500","27 Oct 2020","9674.15","9756.05","9607.60","9748.30"
"NIFTY 500","26 Oct 2020","9794.95","9797.70","9609.20","9647.65"
"NIFTY 500","23 Oct 2020","9794.40","9807.15","9764.55","9780.35"
"NIFTY 500","22 Oct 2020","9726.45","9763.80","9683.80","9745.05"
"NIFTY 500","21 Oct 2020","9780.50","9821.95","9635.30","9756.60"
"NIFTY 500","20 Oct 2020","9699.30","9760.35","9682.30","9733.00"
"NIFTY 500","19 Oct 2020","9710.95","9717.60","9664.45","9709.30"
"NIFTY 500","16 Oct 2020","9588.80","9635.00","9536.45","9626.25"
"NIFTY 500","15 Oct 2020","9801.55","9802.90","9535.70","9550.05"
"NIFTY 500","14 Oct 2020","9726.45","9781.25","9657.50","9763.40"
"NIFTY 500","13 Oct 2020","9745.90","9784.80","9715.95","9736.45"
"NIFTY 500","12 Oct 2020","9793.35","9822.95","9698.90","9745.35"
"NIFTY 500","09 Oct 2020","9728.75","9774.75","9691.20","9750.15"
"NIFTY 500","08 Oct 2020","9724.55","9759.30","9674.95","9711.80"
"NIFTY 500","07 Oct 2020","9637.15","9673.30","9593.70","9654.50"
"NIFTY 500","06 Oct 2020","9592.65","9633.35","9564.05","9622.35"
"NIFTY 500","05 Oct 2020","9518.20","9567.55","9476.80","9516.30"
"NIFTY 500","01 Oct 2020","9433.70","9472.40","9423.80","9461.70"
"NIFTY 500","30 Sep 2020","9344.30","9375.85","9292.35","9341.75"
"NIFTY 500","29 Sep 2020","9385.75","9401.80","9286.05","9319.70"
"NIFTY 500","28 Sep 2020","9237.75","9338.70","9212.75","9330.25"
"NIFTY 500","25 Sep 2020","9032.70","9171.15","8985.75","9156.10"
"NIFTY 500","24 Sep 2020","9094.10","9097.40","8933.95","8944.75"
"NIFTY 500","23 Sep 2020","9296.45","9309.05","9106.00","9194.35"
"NIFTY 500","22 Sep 2020","9339.80","9340.25","9117.95","9213.90"
"NIFTY 500","21 Sep 2020","9565.95","9582.35","9284.75","9313.00"
"NIFTY 500","18 Sep 2020","9622.15","9626.55","9517.80","9559.50"
"NIFTY 500","17 Sep 2020","9584.55","9624.65","9553.85","9566.75"
"NIFTY 500","16 Sep 2020","9595.75","9640.95","9575.00","9632.50"
"NIFTY 500","15 Sep 2020","9538.15","9583.20","9515.35","9573.35"
"NIFTY 500","14 Sep 2020","9520.00","9577.85","9446.85","9493.30"
"NIFTY 500","11 Sep 2020","9424.45","9460.65","9405.15","9446.40"
"NIFTY 500","10 Sep 2020","9359.55","9429.90","9345.60","9420.25"
"NIFTY 500","09 Sep 2020","9250.10","9306.30","9203.50","9290.20"
"NIFTY 500","08 Sep 2020","9400.60","9436.70","9306.25","9329.85"
"NIFTY 500","07 Sep 2020","9403.45","9420.70","9307.55","9379.10"
"NIFTY 500","04 Sep 2020","9388.35","9476.60","9355.05","9377.95"
"NIFTY 500","03 Sep 2020","9550.35","9567.75","9520.10","9534.65"
"NIFTY 500","02 Sep 2020","9457.65","9534.50","9429.70","9518.40"
"NIFTY 500","01 Sep 2020","9422.45","9479.10","9353.20","9442.25"
"NIFTY 500","31 Aug 2020","9735.70","9747.05","9324.65","9372.05"
"NIFTY 500","28 Aug 2020","9623.00","9675.90","9614.75","9641.05"
"NIFTY 500","27 Aug 2020","9619.60","9625.65","9568.80","9580.70"
"NIFTY 500","26 Aug 2020","9547.05","9575.20","9508.00","9567.15"
"NIFTY 500","25 Aug 2020","9545.60","9556.50","9469.20","9509.25"
"NIFTY 500","24 Aug 2020","9466.80","9523.40","9465.70","9498.35"
"NIFTY 500","21 Aug 2020","9451.20","9465.05","9415.65","9423.55"
"NIFTY 500","20 Aug 2020","9347.90","9398.60","9325.05","9368.75"
"NIFTY 500","19 Aug 2020","9436.95","9449.15","9402.25","9412.55"
"NIFTY 500","18 Aug 2020","9286.10","9392.75","9282.10","9382.05"
"NIFTY 500","17 Aug 2020","9278.85","9281.95","9184.25","9267.90"
"NIFTY 500","14 Aug 2020","9350.65","9365.85","9157.65","9214.40"
"NIFTY 500","13 Aug 2020","9314.95","9339.20","9280.30","9307.85"
"NIFTY 500","12 Aug 2020","9269.15","9294.90","9229.20","9284.80"
"NIFTY 500","11 Aug 2020","9315.15","9346.90","9283.00","9291.00"
"NIFTY 500","10 Aug 2020","9257.20","9308.75","9241.50","9268.55"
"NIFTY 500","07 Aug 2020","9170.05","9211.75","9142.30","9198.65"
"NIFTY 500","06 Aug 2020","9150.15","9205.10","9115.75","9169.10"
"NIFTY 500","05 Aug 2020","9126.65","9175.45","9060.80","9088.75"
"NIFTY 500","04 Aug 2020","8980.55","9085.75","8951.00","9074.95"
"NIFTY 500","03 Aug 2020","9029.60","9029.80","8925.05","8932.05"
"NIFTY 500","31 Jul 2020","9061.50","9076.95","8997.70","9035.75"
"NIFTY 500","30 Jul 2020","9136.20","9163.95","9013.90","9031.70"
"NIFTY 500","29 Jul 2020","9135.50","9180.70","9057.90","9096.10"
"NIFTY 500","28 Jul 2020","9045.45","9153.00","9043.90","9141.75"
"NIFTY 500","27 Jul 2020","9112.45","9112.45","8995.10","9024.90"
"NIFTY 500","24 Jul 2020","9066.65","9108.20","9011.50","9085.95"
"NIFTY 500","23 Jul 2020","9054.85","9129.30","9034.60","9114.05"
"NIFTY 500","22 Jul 2020","9119.15","9123.05","8988.55","9046.60"
"NIFTY 500","21 Jul 2020","9066.15","9089.20","9049.45","9070.60"
"NIFTY 500","20 Jul 2020","8965.25","8994.95","8938.10","8985.10"
"NIFTY 500","17 Jul 2020","8783.05","8915.25","8781.45","8895.30"
"NIFTY 500","16 Jul 2020","8750.60","8776.05","8650.60","8766.60"
"NIFTY 500","15 Jul 2020","8764.05","8846.90","8661.45","8689.85"
"NIFTY 500","14 Jul 2020","8799.55","8802.70","8655.40","8693.35"
"NIFTY 500","13 Jul 2020","8879.55","8901.30","8796.55","8834.20"
"NIFTY 500","10 Jul 2020","8818.70","8865.35","8772.45","8813.95"
"NIFTY 500","09 Jul 2020","8823.75","8867.30","8808.00","8851.50"
"NIFTY 500","08 Jul 2020","8872.05","8894.05","8763.55","8785.00"
"NIFTY 500","07 Jul 2020","8847.25","8861.45","8762.20","8850.30"
"NIFTY 500","06 Jul 2020","8782.00","8843.10","8761.95","8815.70"
"NIFTY 500","03 Jul 2020","8700.85","8712.90","8660.65","8696.25"
"NIFTY 500","02 Jul 2020","8602.45","8677.95","8598.80","8647.85"
"NIFTY 500","01 Jul 2020","8493.75","8567.35","8466.70","8554.75"
"NIFTY 500","30 Jun 2020","8544.70","8560.30","8448.55","8474.80"
"NIFTY 500","29 Jun 2020","8514.60","8521.40","8426.95","8488.05"
"NIFTY 500","26 Jun 2020","8572.45","8595.45","8515.65","8559.00"
"NIFTY 500","25 Jun 2020","8440.75","8543.55","8410.15","8499.90"
"NIFTY 500","24 Jun 2020","8678.70","8699.55","8476.85","8496.25"
"NIFTY 500","23 Jun 2020","8527.50","8629.90","8488.35","8621.10"
"NIFTY 500","22 Jun 2020","8471.90","8538.75","8447.95","8486.45"
"NIFTY 500","19 Jun 2020","8314.95","8420.85","8282.50","8403.40"
"NIFTY 500","18 Jun 2020","8130.90","8297.00","8117.95","8283.65"
"NIFTY 500","17 Jun 2020","8126.30","8223.95","8098.00","8140.45"
"NIFTY 500","16 Jun 2020","8239.40","8260.20","8015.15","8152.30"
"NIFTY 500","15 Jun 2020","8171.75","8196.40","8030.40","8086.45"
"NIFTY 500","12 Jun 2020","7839.80","8212.80","7839.15","8196.40"
"NIFTY 500","11 Jun 2020","8284.10","8306.45","8125.00","8137.00"
"NIFTY 500","10 Jun 2020","8260.15","8314.60","8224.70","8293.35"
"NIFTY 500","09 Jun 2020","8350.30","8422.15","8213.60","8238.10"
"NIFTY 500","08 Jun 2020","8444.55","8445.65","8287.90","8323.95"
"NIFTY 500","05 Jun 2020","8243.60","8319.40","8206.10","8299.35"
"NIFTY 500","04 Jun 2020","8209.00","8266.95","8117.20","8185.90"
"NIFTY 500","03 Jun 2020","8241.60","8295.35","8182.15","8203.00"
"NIFTY 500","02 Jun 2020","8068.15","8147.40","8030.65","8137.45"
"NIFTY 500","01 Jun 2020","7935.70","8087.00","7923.70","8020.10"
"NIFTY 500","29 May 2020","7687.60","7834.05","7658.80","7822.40"
"NIFTY 500","28 May 2020","7635.00","7746.40","7616.80","7732.25"
"NIFTY 500","27 May 2020","7462.95","7607.40","7394.05","7595.55"
"NIFTY 500","26 May 2020","7463.60","7502.70","7395.95","7424.50"
"NIFTY 500","22 May 2020","7446.00","7507.50","7368.70","7416.00"
"NIFTY 500","21 May 2020","7444.45","7525.30","7429.25","7470.60"
"NIFTY 500","20 May 2020","7292.90","7446.85","7281.80","7426.85"
"NIFTY 500","19 May 2020","7350.10","7398.05","7266.15","7284.50"
"NIFTY 500","18 May 2020","7522.45","7522.50","7234.45","7245.25"
"NIFTY 500","15 May 2020","7547.60","7547.60","7447.70","7504.05"
"NIFTY 500","14 May 2020","7558.15","7614.80","7495.90","7514.55"
"NIFTY 500","13 May 2020","7819.15","7819.20","7632.85","7667.00"
"NIFTY 500","12 May 2020","7508.55","7552.60","7403.30","7520.90"
"NIFTY 500","11 May 2020","7628.50","7692.35","7542.75","7556.40"
"NIFTY 500","08 May 2020","7649.35","7654.15","7542.80","7552.00"
"NIFTY 500","07 May 2020","7551.60","7592.45","7509.80","7520.85"
"NIFTY 500","06 May 2020","7544.15","7620.80","7451.20","7575.50"
"NIFTY 500","05 May 2020","7704.50","7727.75","7513.25","7523.05"
"NIFTY 500","04 May 2020","7764.95","7765.80","7578.75","7596.90"
"NIFTY 500","30 Apr 2020","7947.15","8041.05","7933.30","8012.90"
"NIFTY 500","29 Apr 2020","7702.60","7828.30","7692.95","7797.20"
"NIFTY 500","28 Apr 2020","7690.55","7698.55","7584.85","7672.45"
"NIFTY 500","27 Apr 2020","7578.00","7657.65","7572.10","7603.95"
"NIFTY 500","24 Apr 2020","7519.60","7599.90","7485.55","7493.45"
"NIFTY 500","23 Apr 2020","7575.55","7655.60","7540.40","7625.30"
"NIFTY 500","22 Apr 2020","7421.85","7543.80","7350.25","7533.80"
"NIFTY 500","21 Apr 2020","7436.50","7446.05","7346.55","7395.85"
"NIFTY 500","20 Apr 2020","7712.20","7712.40","7602.10","7614.60"
"NIFTY 500","17 Apr 2020","7665.40","7665.65","7489.20","7614.40"
"NIFTY 500","16 Apr 2020","7297.80","7453.05","7268.25","7412.30"
"NIFTY 500","15 Apr 2020","7503.00","7581.60","7298.55","7344.35"
"NIFTY 500","13 Apr 2020","7450.20","7453.65","7279.00","7360.35"
"NIFTY 500","09 Apr 2020","7335.20","7454.90","7298.40","7441.65"
"NIFTY 500","08 Apr 2020","7090.40","7435.50","7061.35","7161.45"
"NIFTY 500","07 Apr 2020","6913.50","7164.70","6842.95","7149.00"
"NIFTY 500","03 Apr 2020","6831.65","6831.65","6619.55","6638.45"
"NIFTY 500","01 Apr 2020","6995.55","6998.40","6720.45","6761.95"
"NIFTY 500","31 Mar 2020","6938.05","7041.65","6808.75","6996.75"
"NIFTY 500","30 Mar 2020","6810.50","6947.95","6721.25","6749.20"
"NIFTY 500","27 Mar 2020","7230.55","7311.05","6902.90","7003.30"
"NIFTY 500","26 Mar 2020","6826.05","7079.75","6722.35","6993.85"
"NIFTY 500","25 Mar 2020","6299.75","6758.75","6291.85","6724.00"
"NIFTY 500","24 Mar 2020","6421.00","6556.65","6151.60","6365.45"
"NIFTY 500","23 Mar 2020","6522.80","6692.85","6226.10","6243.00"
"NIFTY 500","20 Mar 2020","6833.65","7267.25","6744.80","7160.10"
"NIFTY 500","19 Mar 2020","6676.85","7041.70","6483.15","6807.20"
"NIFTY 500","18 Mar 2020","7512.30","7543.05","6969.35","7010.55"
"NIFTY 500","17 Mar 2020","7642.35","7746.15","7383.35","7417.65"
"NIFTY 500","16 Mar 2020","7867.00","7904.25","7564.80","7591.90"
"NIFTY 500","13 Mar 2020","7425.05","8298.00","7028.70","8163.00"
"NIFTY 500","12 Mar 2020","8272.40","8272.85","7841.50","7901.35"
"NIFTY 500","11 Mar 2020","8556.10","8709.50","8555.80","8618.05"
"NIFTY 500","09 Mar 2020","8862.70","8870.15","8520.95","8631.35"
"NIFTY 500","06 Mar 2020","8997.05","9089.20","8918.55","9059.95"
"NIFTY 500","05 Mar 2020","9305.55","9365.55","9250.05","9280.15"
"NIFTY 500","04 Mar 2020","9362.90","9368.55","9125.45","9258.25"
"NIFTY 500","03 Mar 2020","9251.40","9348.55","9201.00","9324.30"
"NIFTY 500","02 Mar 2020","9380.40","9436.50","9105.00","9178.80"
"NIFTY 500","28 Feb 2020","9372.70","9374.85","9214.10","9236.05"
"NIFTY 500","27 Feb 2020","9612.40","9613.50","9496.55","9579.35"
"NIFTY 500","26 Feb 2020","9680.10","9713.20","9596.30","9622.70"
"NIFTY 500","25 Feb 2020","9796.45","9813.80","9711.75","9724.70"
"NIFTY 500","24 Feb 2020","9904.50","9904.50","9745.55","9758.20"
"NIFTY 500","20 Feb 2020","9969.90","10016.65","9950.60","9958.65"
"NIFTY 500","19 Feb 2020","9921.30","9974.85","9895.40","9970.50"
"NIFTY 500","18 Feb 2020","9876.70","9877.60","9768.45","9845.55"
"NIFTY 500","17 Feb 2020","9976.15","9990.75","9884.95","9891.00"
"NIFTY 500","14 Feb 2020","10031.25","10071.70","9947.65","9961.05"
"NIFTY 500","13 Feb 2020","10049.85","10053.20","9990.35","10017.75"
"NIFTY 500","12 Feb 2020","10020.60","10067.70","10015.85","10037.10"
"NIFTY 500","11 Feb 2020","10004.05","10044.15","9979.60","9987.05"
"NIFTY 500","10 Feb 2020","10008.75","10008.75","9917.65","9945.65"
"NIFTY 500","07 Feb 2020","10019.45","10021.70","9974.55","10000.75"
"NIFTY 500","06 Feb 2020","9979.65","10022.50","9953.20","10004.20"
"NIFTY 500","05 Feb 2020","9880.15","9955.90","9847.05","9951.35"
"NIFTY 500","04 Feb 2020","9711.95","9858.65","9711.10","9853.05"
"NIFTY 500","03 Feb 2020","9578.50","9682.65","9559.85","9650.55"
"NIFTY 500","01 Feb 2020","9844.90","9918.35","9582.85","9606.05"
"NIFTY 500","31 Jan 2020","9968.40","9971.20","9849.25","9861.45"
"NIFTY 500","30 Jan 2020","10025.35","10026.90","9902.30","9919.20"
"NIFTY 500","29 Jan 2020","10006.95","10039.05","9990.20","10009.30"
"NIFTY 500","28 Jan 2020","10023.50","10041.05","9934.20","9956.95"
"NIFTY 500","27 Jan 2020","10046.45","10077.45","9989.55","9999.60"
"NIFTY 500","24 Jan 2020","10019.95","10101.25","9999.25","10083.70"
"NIFTY 500","23 Jan 2020","9961.80","10027.80","9944.10","10021.40"
"NIFTY 500","22 Jan 2020","10029.55","10034.05","9935.00","9947.00"
"NIFTY 500","21 Jan 2020","10001.85","10033.30","9977.70","9987.55"
"NIFTY 500","20 Jan 2020","10174.95","10174.95","10019.05","10025.70"
"NIFTY 500","17 Jan 2020","10096.40","10138.45","10089.50","10118.70"
"NIFTY 500","16 Jan 2020","10099.95","10132.15","10076.60","10110.05"
"NIFTY 500","15 Jan 2020","10070.00","10095.95","10030.95","10087.05"
"NIFTY 500","14 Jan 2020","10051.20","10083.85","10032.85","10075.85"
"NIFTY 500","13 Jan 2020","10012.80","10046.45","10006.25","10042.50"
"NIFTY 500","10 Jan 2020","9985.00","10023.15","9947.35","9978.00"
"NIFTY 500","09 Jan 2020","9894.05","9951.20","9882.15","9943.90"
"NIFTY 500","08 Jan 2020","9708.70","9798.25","9700.35","9792.20"
"NIFTY 500","07 Jan 2020","9814.45","9883.45","9765.50","9805.40"
"NIFTY 500","06 Jan 2020","9896.45","9901.60","9731.85","9747.40"
"NIFTY 500","03 Jan 2020","9966.80","9976.75","9913.60","9941.65"
"NIFTY 500","02 Jan 2020","9903.25","9984.40","9901.40","9980.00"
"NIFTY 500","01 Jan 2020","9897.95","9914.40","9875.10","9888.55"
"NIFTY 500","31 Dec 2019","9921.50","9921.70","9861.50","9872.55"
"NIFTY 500","30 Dec 2019","9931.60","9946.05","9891.05","9924.70"
"NIFTY 500","27 Dec 2019","9852.15","9916.25","9842.95","9908.70"
"NIFTY 500","26 Dec 2019","9871.45","9877.15","9811.35","9817.20"
"NIFTY 500","24 Dec 2019","9905.35","9915.25","9860.35","9868.40"
"NIFTY 500","23 Dec 2019","9882.95","9922.05","9861.40","9897.65"
"NIFTY 500","20 Dec 2019","9899.50","9920.65","9891.65","9905.35"
"NIFTY 500","19 Dec 2019","9866.15","9898.55","9845.55","9892.30"
"NIFTY 500","18 Dec 2019","9854.75","9876.40","9821.20","9864.55"
"NIFTY 500","17 Dec 2019","9776.45","9842.90","9766.55","9831.35"
"NIFTY 500","16 Dec 2019","9815.25","9817.65","9747.95","9753.00"
"NIFTY 500","13 Dec 2019","9732.35","9791.05","9731.15","9783.60"
"NIFTY 500","12 Dec 2019","9666.50","9714.95","9657.35","9691.15"
"NIFTY 500","11 Dec 2019","9605.60","9645.95","9574.85","9636.25"
"NIFTY 500","10 Dec 2019","9680.55","9682.65","9585.00","9595.40"
"NIFTY 500","09 Dec 2019","9682.00","9714.30","9636.75","9671.45"
"NIFTY 500","06 Dec 2019","9781.90","9787.25","9642.15","9669.40"
"NIFTY 500","05 Dec 2019","9801.10","9805.60","9741.95","9757.60"
"NIFTY 500","04 Dec 2019","9722.25","9790.10","9699.60","9782.10"
"NIFTY 500","03 Dec 2019","9814.75","9815.95","9715.50","9743.15"
"NIFTY 500","02 Dec 2019","9863.10","9863.15","9778.60","9798.00"
"NIFTY 500","29 Nov 2019","9871.10","9872.10","9781.05","9813.65"
"NIFTY 500","28 Nov 2019","9838.45","9874.90","9816.75","9869.75"
"NIFTY 500","27 Nov 2019","9787.30","9824.50","9778.15","9815.95"
"NIFTY 500","26 Nov 2019","9833.60","9852.90","9739.20","9762.85"
"NIFTY 500","25 Nov 2019","9688.85","9809.10","9687.05","9802.05"
"NIFTY 500","22 Nov 2019","9715.05","9715.50","9650.20","9679.30"
"NIFTY 500","21 Nov 2019","9768.05","9769.50","9703.90","9712.35"
"NIFTY 500","20 Nov 2019","9748.40","9776.70","9725.70","9744.90"
"NIFTY 500","19 Nov 2019","9692.20","9714.25","9662.60","9702.15"
"NIFTY 500","18 Nov 2019","9685.85","9705.70","9654.40","9668.60"
"NIFTY 500","15 Nov 2019","9676.95","9721.30","9657.80","9667.30"
"NIFTY 500","14 Nov 2019","9648.85","9671.10","9596.85","9650.40"
"NIFTY 500","13 Nov 2019","9698.10","9730.60","9618.25","9633.95"
"NIFTY 500","11 Nov 2019","9665.65","9708.35","9655.50","9695.85"
"NIFTY 500","08 Nov 2019","9753.25","9785.40","9669.95","9683.30"
"NIFTY 500","07 Nov 2019","9768.90","9771.30","9718.25","9764.30"
"NIFTY 500","06 Nov 2019","9694.85","9750.55","9646.10","9721.35"
"NIFTY 500","05 Nov 2019","9757.75","9760.80","9657.70","9694.05"
"NIFTY 500","04 Nov 2019","9736.75","9780.00","9712.10","9732.40"
"NIFTY 500","01 Nov 2019","9703.10","9730.75","9678.20","9704.00"
"NIFTY 500","31 Oct 2019","9686.40","9733.35","9671.30","9689.65"
"NIFTY 500","30 Oct 2019","9666.60","9673.70","9602.10","9647.55"
"NIFTY 500","29 Oct 2019","9490.10","9615.75","9475.50","9598.35"
"NIFTY 500","27 Oct 2019","9493.70","9504.05","9462.75","9478.35"
"NIFTY 500","25 Oct 2019","9478.45","9479.05","9365.55","9431.10"
"NIFTY 500","24 Oct 2019","9501.35","9516.65","9402.50","9437.65"
"NIFTY 500","23 Oct 2019","9457.25","9497.75","9418.25","9458.65"
"NIFTY 500","22 Oct 2019","9481.05","9526.80","9435.85","9448.25"
"NIFTY 500","18 Oct 2019","9391.85","9494.70","9373.50","9479.20"
"NIFTY 500","17 Oct 2019","9286.65","9399.25","9268.05","9391.00"
"NIFTY 500","16 Oct 2019","9282.95","9301.75","9246.65","9281.85"
"NIFTY 500","15 Oct 2019","9208.70","9277.25","9196.85","9253.85"
"NIFTY 500","14 Oct 2019","9187.70","9248.50","9156.90","9192.65"
"NIFTY 500","11 Oct 2019","9132.40","9207.35","9076.30","9161.40"
"NIFTY 500","10 Oct 2019","9153.50","9165.05","9097.55","9112.75"
"NIFTY 500","09 Oct 2019","9059.10","9183.30","9008.85","9177.95"
"NIFTY 500","07 Oct 2019","9104.50","9120.30","9031.60","9040.65"
"NIFTY 500","04 Oct 2019","9253.10","9264.00","9078.80","9091.65"
"NIFTY 500","03 Oct 2019","9207.15","9243.80","9153.70","9198.40"
"NIFTY 500","01 Oct 2019","9372.70","9402.00","9140.05","9236.40"
"NIFTY 500","30 Sep 2019","9384.65","9389.55","9276.90","9340.90"
"NIFTY 500","27 Sep 2019","9435.55","9465.35","9388.50","9395.60"
"NIFTY 500","26 Sep 2019","9365.50","9471.25","9363.25","9443.80"
"NIFTY 500","25 Sep 2019","9458.05","9458.45","9326.10","9344.15"
"NIFTY 500","24 Sep 2019","9489.10","9530.35","9434.65","9474.75"
"NIFTY 500","23 Sep 2019","9425.40","9552.25","9386.90","9486.60"
"NIFTY 500","20 Sep 2019","8799.45","9293.90","8748.05","9230.50"
"NIFTY 500","19 Sep 2019","8884.50","8884.50","8738.65","8766.45"
"NIFTY 500","18 Sep 2019","8898.95","8912.20","8841.55","8877.70"
"NIFTY 500","17 Sep 2019","9010.55","9012.10","8838.25","8853.90"
"NIFTY 500","16 Sep 2019","8992.15","9044.45","8978.95","9009.15"
